Dir.DyadID,DyadID,IO1,IO2,Def.year,Def.score.avg
8178,598,NAMMCO,CITES,2010,0
8179,598,NAMMCO,CITES,2011,0
8180,598,NAMMCO,CITES,2012,2
8181,598,NAMMCO,CITES,2013,0
8182,598,NAMMCO,CITES,2014,0
8183,598,NAMMCO,CITES,2015,0
8184,598,NAMMCO,CITES,2016,0
8185,598,NAMMCO,CITES,2017,0
8186,598,NAMMCO,CITES,2018,0
8187,598,NAMMCO,CITES,2019,0
8188,598,NAMMCO,CITES,2021,0
8189,598,NAMMCO,CITES,2022,0
8190,598,NAMMCO,CITES,2023,0
8191,599,NAMMCO,CMS,1992,3
8192,599,NAMMCO,CMS,1993,0
8193,599,NAMMCO,CMS,1994,0
8194,599,NAMMCO,CMS,1995,0
8195,599,NAMMCO,CMS,1996,0
8196,599,NAMMCO,CMS,1997,3
8197,599,NAMMCO,CMS,1998,0
8198,599,NAMMCO,CMS,1999,0
8199,599,NAMMCO,CMS,2000,0
8200,599,NAMMCO,CMS,2001,0
8201,599,NAMMCO,CMS,2002,2
8202,599,NAMMCO,CMS,2003,0
8203,599,NAMMCO,CMS,2004,0
8204,599,NAMMCO,CMS,2005,0
8205,599,NAMMCO,CMS,2006,0
8206,599,NAMMCO,CMS,2008,3
8207,599,NAMMCO,CMS,2009,0
8208,599,NAMMCO,CMS,2010,0
8209,599,NAMMCO,CMS,2011,2
8210,599,NAMMCO,CMS,2012,2
8211,599,NAMMCO,CMS,2013,0
8212,599,NAMMCO,CMS,2014,3
8213,599,NAMMCO,CMS,2015,0
8214,599,NAMMCO,CMS,2016,0
8215,599,NAMMCO,CMS,2017,0
8216,599,NAMMCO,CMS,2018,0
8217,599,NAMMCO,CMS,2019,0
8218,599,NAMMCO,CMS,2021,0
8219,599,NAMMCO,CMS,2022,0
8220,599,NAMMCO,CMS,2023,0
8221,600,NAMMCO,FAO,2005,3
8222,600,NAMMCO,FAO,2006,0
8223,600,NAMMCO,FAO,2008,3
8224,600,NAMMCO,FAO,2009,2
8225,600,NAMMCO,FAO,2010,0
8226,600,NAMMCO,FAO,2011,2
8227,600,NAMMCO,FAO,2012,2
8228,600,NAMMCO,FAO,2013,0
8229,600,NAMMCO,FAO,2014,0
8230,600,NAMMCO,FAO,2015,0
8231,600,NAMMCO,FAO,2016,0
8232,600,NAMMCO,FAO,2017,0
8233,600,NAMMCO,FAO,2018,3
8234,600,NAMMCO,FAO,2019,3.5
8235,600,NAMMCO,FAO,2021,3
8236,600,NAMMCO,FAO,2022,0
8237,600,NAMMCO,FAO,2023,0
8238,601,NAMMCO,GFCM,2003,0
8239,601,NAMMCO,GFCM,2004,0
8240,601,NAMMCO,GFCM,2005,0
8241,601,NAMMCO,GFCM,2006,0
8242,601,NAMMCO,GFCM,2008,0
8243,601,NAMMCO,GFCM,2009,3
8244,601,NAMMCO,GFCM,2010,0
8245,601,NAMMCO,GFCM,2011,0
8246,601,NAMMCO,GFCM,2012,0
8247,601,NAMMCO,GFCM,2013,0
8248,601,NAMMCO,GFCM,2014,0
8249,601,NAMMCO,GFCM,2015,0
8250,601,NAMMCO,GFCM,2016,0
8251,601,NAMMCO,GFCM,2017,0
8252,601,NAMMCO,GFCM,2018,0
8253,601,NAMMCO,GFCM,2019,0
8254,601,NAMMCO,GFCM,2021,0
8255,601,NAMMCO,GFCM,2022,0
8256,601,NAMMCO,GFCM,2023,0
8257,602,NAMMCO,HELCOM,2001,0
8258,602,NAMMCO,HELCOM,2002,0
8259,602,NAMMCO,HELCOM,2003,0
8260,602,NAMMCO,HELCOM,2004,0
8261,602,NAMMCO,HELCOM,2005,0
8262,602,NAMMCO,HELCOM,2006,4
8263,602,NAMMCO,HELCOM,2008,0
8264,602,NAMMCO,HELCOM,2009,0
8265,602,NAMMCO,HELCOM,2010,0
8266,602,NAMMCO,HELCOM,2011,0
8267,602,NAMMCO,HELCOM,2012,0
8268,602,NAMMCO,HELCOM,2013,0
8269,602,NAMMCO,HELCOM,2014,3
8270,602,NAMMCO,HELCOM,2015,0
8271,602,NAMMCO,HELCOM,2016,0
8272,602,NAMMCO,HELCOM,2017,0
8273,602,NAMMCO,HELCOM,2018,0
8274,602,NAMMCO,HELCOM,2019,0
8275,602,NAMMCO,HELCOM,2021,0
8276,602,NAMMCO,HELCOM,2022,0
8277,602,NAMMCO,HELCOM,2023,0
8278,603,NAMMCO,IAC,2003,0
8279,603,NAMMCO,IAC,2004,0
8280,603,NAMMCO,IAC,2005,0
8281,603,NAMMCO,IAC,2006,0
8282,603,NAMMCO,IAC,2008,0
8283,603,NAMMCO,IAC,2009,0
8284,603,NAMMCO,IAC,2010,0
8285,603,NAMMCO,IAC,2011,0
8286,603,NAMMCO,IAC,2012,0
8287,603,NAMMCO,IAC,2013,0
8288,603,NAMMCO,IAC,2014,0
8289,603,NAMMCO,IAC,2015,0
8290,603,NAMMCO,IAC,2016,0
8291,603,NAMMCO,IAC,2017,0
8292,603,NAMMCO,IAC,2018,0
8293,603,NAMMCO,IAC,2019,0
8294,603,NAMMCO,IAC,2021,0
8295,603,NAMMCO,IAC,2022,0
8296,603,NAMMCO,IAC,2023,0
8297,604,NAMMCO,IATTC,2010,0
8298,604,NAMMCO,IATTC,2011,0
8299,604,NAMMCO,IATTC,2012,2
8300,604,NAMMCO,IATTC,2013,0
8301,604,NAMMCO,IATTC,2014,0
8302,604,NAMMCO,IATTC,2015,0
8303,604,NAMMCO,IATTC,2016,0
8304,604,NAMMCO,IATTC,2017,0
8305,604,NAMMCO,IATTC,2018,0
8306,604,NAMMCO,IATTC,2019,0
8307,604,NAMMCO,IATTC,2021,0
8308,604,NAMMCO,IATTC,2022,0
8309,604,NAMMCO,IATTC,2023,0
8310,605,NAMMCO,ICCAT,1992,2
8311,605,NAMMCO,ICCAT,1993,0
8312,605,NAMMCO,ICCAT,1994,0
8313,605,NAMMCO,ICCAT,1995,0
8314,605,NAMMCO,ICCAT,1996,0
8315,605,NAMMCO,ICCAT,1997,0
8316,605,NAMMCO,ICCAT,1998,0
8317,605,NAMMCO,ICCAT,1999,0
8318,605,NAMMCO,ICCAT,2000,0
8319,605,NAMMCO,ICCAT,2001,0
8320,605,NAMMCO,ICCAT,2002,0
8321,605,NAMMCO,ICCAT,2003,0
8322,605,NAMMCO,ICCAT,2004,0
8323,605,NAMMCO,ICCAT,2005,0
8324,605,NAMMCO,ICCAT,2006,0
8325,605,NAMMCO,ICCAT,2008,0
8326,605,NAMMCO,ICCAT,2009,0
8327,605,NAMMCO,ICCAT,2010,0
8328,605,NAMMCO,ICCAT,2011,0
8329,605,NAMMCO,ICCAT,2012,0
8330,605,NAMMCO,ICCAT,2013,0
8331,605,NAMMCO,ICCAT,2014,0
8332,605,NAMMCO,ICCAT,2015,0
8333,605,NAMMCO,ICCAT,2016,0
8334,605,NAMMCO,ICCAT,2017,0
8335,605,NAMMCO,ICCAT,2018,0
8336,605,NAMMCO,ICCAT,2019,0
8337,605,NAMMCO,ICCAT,2021,0
8338,605,NAMMCO,ICCAT,2022,0
8339,605,NAMMCO,ICCAT,2023,0
8340,606,NAMMCO,IMO,2000,0
8341,606,NAMMCO,IMO,2001,0
8342,606,NAMMCO,IMO,2002,0
8343,606,NAMMCO,IMO,2003,0
8344,606,NAMMCO,IMO,2004,0
8345,606,NAMMCO,IMO,2005,0
8346,606,NAMMCO,IMO,2006,0
8347,606,NAMMCO,IMO,2008,0
8348,606,NAMMCO,IMO,2009,0
8349,606,NAMMCO,IMO,2010,0
8350,606,NAMMCO,IMO,2011,0
8351,606,NAMMCO,IMO,2012,2
8352,606,NAMMCO,IMO,2013,0
8353,606,NAMMCO,IMO,2014,0
8354,606,NAMMCO,IMO,2015,0
8355,606,NAMMCO,IMO,2016,2
8356,606,NAMMCO,IMO,2017,0
8357,606,NAMMCO,IMO,2018,0
8358,606,NAMMCO,IMO,2019,0
8359,606,NAMMCO,IMO,2021,0
8360,606,NAMMCO,IMO,2022,0
8361,606,NAMMCO,IMO,2023,0
8362,607,NAMMCO,ISA,1996,0
8363,607,NAMMCO,ISA,1997,0
8364,607,NAMMCO,ISA,1998,0
8365,607,NAMMCO,ISA,1999,0
8366,607,NAMMCO,ISA,2000,0
8367,607,NAMMCO,ISA,2001,0
8368,607,NAMMCO,ISA,2002,0
8369,607,NAMMCO,ISA,2003,0
8370,607,NAMMCO,ISA,2004,0
8371,607,NAMMCO,ISA,2005,0
8372,607,NAMMCO,ISA,2006,0
8373,607,NAMMCO,ISA,2008,0
8374,607,NAMMCO,ISA,2009,0
8375,607,NAMMCO,ISA,2010,0
8376,607,NAMMCO,ISA,2011,0
8377,607,NAMMCO,ISA,2012,0
8378,607,NAMMCO,ISA,2013,0
8379,607,NAMMCO,ISA,2014,0
8380,607,NAMMCO,ISA,2015,0
8381,607,NAMMCO,ISA,2016,0
8382,607,NAMMCO,ISA,2017,0
8383,607,NAMMCO,ISA,2018,0
8384,607,NAMMCO,ISA,2019,0
8385,607,NAMMCO,ISA,2021,0
8386,607,NAMMCO,ISA,2022,0
8387,607,NAMMCO,ISA,2023,0
8388,608,NAMMCO,NAFO,1992,3
8389,608,NAMMCO,NAFO,1993,3
8390,608,NAMMCO,NAFO,1994,3
8391,608,NAMMCO,NAFO,1995,3
8392,608,NAMMCO,NAFO,1996,3
8393,608,NAMMCO,NAFO,1997,3
8394,608,NAMMCO,NAFO,1998,3
8395,608,NAMMCO,NAFO,1999,3
8396,608,NAMMCO,NAFO,2000,3
8397,608,NAMMCO,NAFO,2001,3
8398,608,NAMMCO,NAFO,2002,3
8399,608,NAMMCO,NAFO,2003,3
8400,608,NAMMCO,NAFO,2004,3
8401,608,NAMMCO,NAFO,2005,3
8402,608,NAMMCO,NAFO,2006,3
8403,608,NAMMCO,NAFO,2008,2
8404,608,NAMMCO,NAFO,2009,3
8405,608,NAMMCO,NAFO,2010,3
8406,608,NAMMCO,NAFO,2011,3
8407,608,NAMMCO,NAFO,2012,3
8408,608,NAMMCO,NAFO,2013,0
8409,608,NAMMCO,NAFO,2014,2
8410,608,NAMMCO,NAFO,2015,2
8411,608,NAMMCO,NAFO,2016,0
8412,608,NAMMCO,NAFO,2017,0
8413,608,NAMMCO,NAFO,2018,3
8414,608,NAMMCO,NAFO,2019,3
8415,608,NAMMCO,NAFO,2021,4
8416,608,NAMMCO,NAFO,2022,0
8417,608,NAMMCO,NAFO,2023,0
8418,609,NAMMCO,NEAFC,2008,2
8419,609,NAMMCO,NEAFC,2009,0
8420,609,NAMMCO,NEAFC,2010,0
8421,609,NAMMCO,NEAFC,2011,0
8422,609,NAMMCO,NEAFC,2012,0
8423,609,NAMMCO,NEAFC,2013,0
8424,609,NAMMCO,NEAFC,2014,0
8425,609,NAMMCO,NEAFC,2015,0
8426,609,NAMMCO,NEAFC,2016,0
8427,609,NAMMCO,NEAFC,2017,0
8428,609,NAMMCO,NEAFC,2018,0
8429,609,NAMMCO,NEAFC,2019,0
8430,609,NAMMCO,NEAFC,2021,0
8431,609,NAMMCO,NEAFC,2022,0
8432,609,NAMMCO,NEAFC,2023,0
8433,610,NAMMCO,NPFC,2015,0
8434,610,NAMMCO,NPFC,2016,0
8435,610,NAMMCO,NPFC,2017,0
8436,610,NAMMCO,NPFC,2018,0
8437,610,NAMMCO,NPFC,2019,0
8438,610,NAMMCO,NPFC,2021,0
8439,610,NAMMCO,NPFC,2022,0
8440,610,NAMMCO,NPFC,2023,0
8441,611,NAMMCO,OSPAR,1998,3
8442,611,NAMMCO,OSPAR,1999,0
8443,611,NAMMCO,OSPAR,2000,3
8444,611,NAMMCO,OSPAR,2001,3
8445,611,NAMMCO,OSPAR,2002,3
8446,611,NAMMCO,OSPAR,2003,3
8447,611,NAMMCO,OSPAR,2004,2
8448,611,NAMMCO,OSPAR,2005,3
8449,611,NAMMCO,OSPAR,2006,3
8450,611,NAMMCO,OSPAR,2008,3
8451,611,NAMMCO,OSPAR,2009,2
8452,611,NAMMCO,OSPAR,2010,4
8453,611,NAMMCO,OSPAR,2011,0
8454,611,NAMMCO,OSPAR,2012,0
8455,611,NAMMCO,OSPAR,2013,0
8456,611,NAMMCO,OSPAR,2014,3
8457,611,NAMMCO,OSPAR,2015,0
8458,611,NAMMCO,OSPAR,2016,3
8459,611,NAMMCO,OSPAR,2017,0
8460,611,NAMMCO,OSPAR,2018,0
8461,611,NAMMCO,OSPAR,2019,4
8462,611,NAMMCO,OSPAR,2021,3.5
8463,611,NAMMCO,OSPAR,2022,3
8464,611,NAMMCO,OSPAR,2023,0
8465,612,NAMMCO,PIF,2005,0
8466,612,NAMMCO,PIF,2006,0
8467,612,NAMMCO,PIF,2008,0
8468,612,NAMMCO,PIF,2009,0
8469,612,NAMMCO,PIF,2010,0
8470,612,NAMMCO,PIF,2011,0
8471,612,NAMMCO,PIF,2012,0
8472,612,NAMMCO,PIF,2013,0
8473,612,NAMMCO,PIF,2014,0
8474,612,NAMMCO,PIF,2015,0
8475,612,NAMMCO,PIF,2016,0
8476,612,NAMMCO,PIF,2017,0
8477,612,NAMMCO,PIF,2018,0
8478,612,NAMMCO,PIF,2019,0
8479,612,NAMMCO,PIF,2021,0
8480,612,NAMMCO,PIF,2022,0
8481,612,NAMMCO,PIF,2023,0
8482,613,NAMMCO,SEAFO,2004,0
8483,613,NAMMCO,SEAFO,2005,0
8484,613,NAMMCO,SEAFO,2006,0
8485,613,NAMMCO,SEAFO,2008,0
8486,613,NAMMCO,SEAFO,2009,0
8487,613,NAMMCO,SEAFO,2010,3
8488,613,NAMMCO,SEAFO,2011,0
8489,613,NAMMCO,SEAFO,2012,0
8490,613,NAMMCO,SEAFO,2013,0
8491,613,NAMMCO,SEAFO,2014,0
8492,613,NAMMCO,SEAFO,2015,0
8493,613,NAMMCO,SEAFO,2016,0
8494,613,NAMMCO,SEAFO,2017,0
8495,613,NAMMCO,SEAFO,2018,0
8496,613,NAMMCO,SEAFO,2019,0
8497,613,NAMMCO,SEAFO,2021,0
8498,613,NAMMCO,SEAFO,2022,0
8499,613,NAMMCO,SEAFO,2023,0
8500,614,NAMMCO,SIOFA,2013,0
8501,614,NAMMCO,SIOFA,2014,0
8502,614,NAMMCO,SIOFA,2015,0
8503,614,NAMMCO,SIOFA,2016,0
8504,614,NAMMCO,SIOFA,2017,0
8505,614,NAMMCO,SIOFA,2018,0
8506,614,NAMMCO,SIOFA,2019,0
8507,614,NAMMCO,SIOFA,2021,0
8508,614,NAMMCO,SIOFA,2022,0
8509,614,NAMMCO,SIOFA,2023,0
8510,615,NAMMCO,SPREP-Noumea,2012,0
8511,615,NAMMCO,SPREP-Noumea,2013,0
8512,615,NAMMCO,SPREP-Noumea,2014,0
8513,615,NAMMCO,SPREP-Noumea,2015,0
8514,615,NAMMCO,SPREP-Noumea,2016,0
8515,615,NAMMCO,SPREP-Noumea,2017,0
8516,615,NAMMCO,SPREP-Noumea,2018,0
8517,615,NAMMCO,SPREP-Noumea,2019,0
8518,615,NAMMCO,SPREP-Noumea,2021,0
8519,615,NAMMCO,SPREP-Noumea,2022,0
8520,615,NAMMCO,SPREP-Noumea,2023,0
8521,616,NAMMCO,UNCLOS,1994,0
8522,616,NAMMCO,UNCLOS,1995,0
8523,616,NAMMCO,UNCLOS,1996,0
8524,616,NAMMCO,UNCLOS,1997,2.5
8525,616,NAMMCO,UNCLOS,1998,2
8526,616,NAMMCO,UNCLOS,1999,0
8527,616,NAMMCO,UNCLOS,2000,0
8528,616,NAMMCO,UNCLOS,2001,0
8529,616,NAMMCO,UNCLOS,2002,0
8530,616,NAMMCO,UNCLOS,2003,0
8531,616,NAMMCO,UNCLOS,2004,2
8532,616,NAMMCO,UNCLOS,2005,2
8533,616,NAMMCO,UNCLOS,2006,0
8534,616,NAMMCO,UNCLOS,2008,0
8535,616,NAMMCO,UNCLOS,2009,0
8536,616,NAMMCO,UNCLOS,2010,0
8537,616,NAMMCO,UNCLOS,2011,2
8538,616,NAMMCO,UNCLOS,2012,2
8539,616,NAMMCO,UNCLOS,2013,0
8540,616,NAMMCO,UNCLOS,2014,0
8541,616,NAMMCO,UNCLOS,2015,0
8542,616,NAMMCO,UNCLOS,2016,0
8543,616,NAMMCO,UNCLOS,2017,4
8544,616,NAMMCO,UNCLOS,2018,0
8545,616,NAMMCO,UNCLOS,2019,0
8546,616,NAMMCO,UNCLOS,2021,0
8547,616,NAMMCO,UNCLOS,2022,0
8548,616,NAMMCO,UNCLOS,2023,0
8549,617,NAMMCO,UNECE-Espoo,1998,0
8550,617,NAMMCO,UNECE-Espoo,1999,0
8551,617,NAMMCO,UNECE-Espoo,2000,0
8552,617,NAMMCO,UNECE-Espoo,2001,0
8553,617,NAMMCO,UNECE-Espoo,2002,0
8554,617,NAMMCO,UNECE-Espoo,2003,0
8555,617,NAMMCO,UNECE-Espoo,2004,0
8556,617,NAMMCO,UNECE-Espoo,2005,0
8557,617,NAMMCO,UNECE-Espoo,2006,0
8558,617,NAMMCO,UNECE-Espoo,2008,0
8559,617,NAMMCO,UNECE-Espoo,2009,0
8560,617,NAMMCO,UNECE-Espoo,2010,0
8561,617,NAMMCO,UNECE-Espoo,2011,0
8562,617,NAMMCO,UNECE-Espoo,2012,0
8563,617,NAMMCO,UNECE-Espoo,2013,0
8564,617,NAMMCO,UNECE-Espoo,2014,0
8565,617,NAMMCO,UNECE-Espoo,2015,0
8566,617,NAMMCO,UNECE-Espoo,2016,0
8567,617,NAMMCO,UNECE-Espoo,2017,0
8568,617,NAMMCO,UNECE-Espoo,2018,0
8569,617,NAMMCO,UNECE-Espoo,2019,0
8570,617,NAMMCO,UNECE-Espoo,2021,0
8571,617,NAMMCO,UNECE-Espoo,2022,0
8572,617,NAMMCO,UNECE-Espoo,2023,0
8573,618,NAMMCO,UNFSA,2002,0
8574,618,NAMMCO,UNFSA,2003,0
8575,618,NAMMCO,UNFSA,2004,0
8576,618,NAMMCO,UNFSA,2005,0
8577,618,NAMMCO,UNFSA,2006,0
8578,618,NAMMCO,UNFSA,2008,0
8579,618,NAMMCO,UNFSA,2009,0
8580,618,NAMMCO,UNFSA,2010,0
8581,618,NAMMCO,UNFSA,2011,0
8582,618,NAMMCO,UNFSA,2012,0
8583,618,NAMMCO,UNFSA,2013,0
8584,618,NAMMCO,UNFSA,2014,0
8585,618,NAMMCO,UNFSA,2015,0
8586,618,NAMMCO,UNFSA,2016,0
8587,618,NAMMCO,UNFSA,2017,0
8588,618,NAMMCO,UNFSA,2018,0
8589,618,NAMMCO,UNFSA,2019,4
8590,618,NAMMCO,UNFSA,2021,0
8591,618,NAMMCO,UNFSA,2022,0
8592,618,NAMMCO,UNFSA,2023,0
8593,619,NAMMCO,WCPFC,2004,0
8594,619,NAMMCO,WCPFC,2005,0
8595,619,NAMMCO,WCPFC,2006,0
8596,619,NAMMCO,WCPFC,2008,0
8597,619,NAMMCO,WCPFC,2009,0
8598,619,NAMMCO,WCPFC,2010,0
8599,619,NAMMCO,WCPFC,2011,0
8600,619,NAMMCO,WCPFC,2012,0
8601,619,NAMMCO,WCPFC,2013,0
8602,619,NAMMCO,WCPFC,2014,0
8603,619,NAMMCO,WCPFC,2015,0
8604,619,NAMMCO,WCPFC,2016,0
8605,619,NAMMCO,WCPFC,2017,0
8606,619,NAMMCO,WCPFC,2018,0
8607,619,NAMMCO,WCPFC,2019,0
8608,619,NAMMCO,WCPFC,2021,0
8609,619,NAMMCO,WCPFC,2022,0
8610,619,NAMMCO,WCPFC,2023,0
8611,620,NAMMCO,WECAFC,2008,0
8612,620,NAMMCO,WECAFC,2009,0
8613,620,NAMMCO,WECAFC,2010,0
8614,620,NAMMCO,WECAFC,2011,0
8615,620,NAMMCO,WECAFC,2012,0
8616,620,NAMMCO,WECAFC,2013,0
8617,620,NAMMCO,WECAFC,2014,0
8618,620,NAMMCO,WECAFC,2015,0
8619,620,NAMMCO,WECAFC,2016,0
8620,620,NAMMCO,WECAFC,2017,0
8621,620,NAMMCO,WECAFC,2018,0
8622,620,NAMMCO,WECAFC,2019,0
8623,620,NAMMCO,WECAFC,2021,0
8624,620,NAMMCO,WECAFC,2022,0
8625,620,NAMMCO,WECAFC,2023,0
8626,621,NEAFC,AC,2008,0
8627,621,NEAFC,AC,2009,0
8628,621,NEAFC,AC,2010,0
8629,621,NEAFC,AC,2011,3
8630,621,NEAFC,AC,2012,0
8631,621,NEAFC,AC,2013,0
8632,621,NEAFC,AC,2014,0
8633,621,NEAFC,AC,2015,0
8634,621,NEAFC,AC,2016,0
8635,621,NEAFC,AC,2017,0
8636,621,NEAFC,AC,2018,0
8637,621,NEAFC,AC,2019,0
8638,621,NEAFC,AC,2020,0
8639,621,NEAFC,AC,2021,0
8640,621,NEAFC,AC,2022,0
8641,622,NEAFC,ACAP,2008,0
8642,622,NEAFC,ACAP,2009,0
8643,622,NEAFC,ACAP,2010,0
8644,622,NEAFC,ACAP,2011,0
8645,622,NEAFC,ACAP,2012,0
8646,622,NEAFC,ACAP,2013,0
8647,622,NEAFC,ACAP,2014,0
8648,622,NEAFC,ACAP,2015,0
8649,622,NEAFC,ACAP,2016,0
8650,622,NEAFC,ACAP,2017,0
8651,622,NEAFC,ACAP,2018,0
8652,622,NEAFC,ACAP,2019,0
8653,622,NEAFC,ACAP,2020,0
8654,622,NEAFC,ACAP,2021,0
8655,622,NEAFC,ACAP,2022,0
8656,623,NEAFC,ACPB,2009,0
8657,623,NEAFC,ACPB,2010,0
8658,623,NEAFC,ACPB,2011,0
8659,623,NEAFC,ACPB,2012,0
8660,623,NEAFC,ACPB,2013,0
8661,623,NEAFC,ACPB,2014,0
8662,623,NEAFC,ACPB,2015,0
8663,623,NEAFC,ACPB,2016,0
8664,623,NEAFC,ACPB,2017,0
8665,623,NEAFC,ACPB,2018,0
8666,623,NEAFC,ACPB,2019,0
8667,623,NEAFC,ACPB,2020,0
8668,623,NEAFC,ACPB,2021,0
8669,623,NEAFC,ACPB,2022,0
8670,624,NEAFC,ATS-EP,2008,0
8671,624,NEAFC,ATS-EP,2009,0
8672,624,NEAFC,ATS-EP,2010,0
8673,624,NEAFC,ATS-EP,2011,0
8674,624,NEAFC,ATS-EP,2012,0
8675,624,NEAFC,ATS-EP,2013,0
8676,624,NEAFC,ATS-EP,2014,0
8677,624,NEAFC,ATS-EP,2015,0
8678,624,NEAFC,ATS-EP,2016,0
8679,624,NEAFC,ATS-EP,2017,0
8680,624,NEAFC,ATS-EP,2018,0
8681,624,NEAFC,ATS-EP,2019,0
8682,624,NEAFC,ATS-EP,2020,0
8683,624,NEAFC,ATS-EP,2021,0
8684,624,NEAFC,ATS-EP,2022,0
8685,625,NEAFC,Barcelona-SPA/BD,2008,0
8686,625,NEAFC,Barcelona-SPA/BD,2009,0
8687,625,NEAFC,Barcelona-SPA/BD,2010,0
8688,625,NEAFC,Barcelona-SPA/BD,2011,0
8689,625,NEAFC,Barcelona-SPA/BD,2012,0
8690,625,NEAFC,Barcelona-SPA/BD,2013,0
8691,625,NEAFC,Barcelona-SPA/BD,2014,0
8692,625,NEAFC,Barcelona-SPA/BD,2015,0
8693,625,NEAFC,Barcelona-SPA/BD,2016,0
8694,625,NEAFC,Barcelona-SPA/BD,2017,0
8695,625,NEAFC,Barcelona-SPA/BD,2018,0
8696,625,NEAFC,Barcelona-SPA/BD,2019,0
8697,625,NEAFC,Barcelona-SPA/BD,2020,0
8698,625,NEAFC,Barcelona-SPA/BD,2021,0
8699,625,NEAFC,Barcelona-SPA/BD,2022,0
8700,626,NEAFC,CBD,2008,0
8701,626,NEAFC,CBD,2009,0
8702,626,NEAFC,CBD,2010,2.5
8703,626,NEAFC,CBD,2011,4
8704,626,NEAFC,CBD,2012,0
8705,626,NEAFC,CBD,2013,0
8706,626,NEAFC,CBD,2014,0
8707,626,NEAFC,CBD,2015,0
8708,626,NEAFC,CBD,2016,0
8709,626,NEAFC,CBD,2017,3
8710,626,NEAFC,CBD,2018,3
8711,626,NEAFC,CBD,2019,2
8712,626,NEAFC,CBD,2020,0
8713,626,NEAFC,CBD,2021,2
8714,626,NEAFC,CBD,2022,0
8715,627,NEAFC,CCAMLR,2008,0
8716,627,NEAFC,CCAMLR,2009,0
8717,627,NEAFC,CCAMLR,2010,0
8718,627,NEAFC,CCAMLR,2011,0
8719,627,NEAFC,CCAMLR,2012,0
8720,627,NEAFC,CCAMLR,2013,0
8721,627,NEAFC,CCAMLR,2014,0
8722,627,NEAFC,CCAMLR,2015,0
8723,627,NEAFC,CCAMLR,2016,0
8724,627,NEAFC,CCAMLR,2017,0
8725,627,NEAFC,CCAMLR,2018,0
8726,627,NEAFC,CCAMLR,2019,0
8727,627,NEAFC,CCAMLR,2020,0
8728,627,NEAFC,CCAMLR,2021,2
8729,627,NEAFC,CCAMLR,2022,0
8730,628,NEAFC,CCSBT,2008,0
8731,628,NEAFC,CCSBT,2009,0
8732,628,NEAFC,CCSBT,2010,0
8733,628,NEAFC,CCSBT,2011,0
8734,628,NEAFC,CCSBT,2012,0
8735,628,NEAFC,CCSBT,2013,0
8736,628,NEAFC,CCSBT,2014,0
8737,628,NEAFC,CCSBT,2015,0
8738,628,NEAFC,CCSBT,2016,0
8739,628,NEAFC,CCSBT,2017,0
8740,628,NEAFC,CCSBT,2018,0
8741,628,NEAFC,CCSBT,2019,0
8742,628,NEAFC,CCSBT,2020,0
8743,628,NEAFC,CCSBT,2021,0
8744,628,NEAFC,CCSBT,2022,0
8745,629,NEAFC,CITES,2008,0
8746,629,NEAFC,CITES,2009,0
8747,629,NEAFC,CITES,2010,0
8748,629,NEAFC,CITES,2011,0
8749,629,NEAFC,CITES,2012,0
8750,629,NEAFC,CITES,2013,0
8751,629,NEAFC,CITES,2014,0
8752,629,NEAFC,CITES,2015,0
8753,629,NEAFC,CITES,2016,0
8754,629,NEAFC,CITES,2017,0
8755,629,NEAFC,CITES,2018,0
8756,629,NEAFC,CITES,2019,0
8757,629,NEAFC,CITES,2020,0
8758,629,NEAFC,CITES,2021,0
8759,629,NEAFC,CITES,2022,2
8760,630,NEAFC,CMS,2008,0
8761,630,NEAFC,CMS,2009,0
8762,630,NEAFC,CMS,2010,0
8763,630,NEAFC,CMS,2011,0
8764,630,NEAFC,CMS,2012,0
8765,630,NEAFC,CMS,2013,0
8766,630,NEAFC,CMS,2014,0
8767,630,NEAFC,CMS,2015,0
8768,630,NEAFC,CMS,2016,0
8769,630,NEAFC,CMS,2017,0
8770,630,NEAFC,CMS,2018,0
8771,630,NEAFC,CMS,2019,0
8772,630,NEAFC,CMS,2020,0
8773,630,NEAFC,CMS,2021,0
8774,630,NEAFC,CMS,2022,2
8775,631,NEAFC,FAO,2008,2
8776,631,NEAFC,FAO,2009,3
8777,631,NEAFC,FAO,2010,2
8778,631,NEAFC,FAO,2011,3
8779,631,NEAFC,FAO,2012,3
8780,631,NEAFC,FAO,2013,3.33
8781,631,NEAFC,FAO,2014,3
8782,631,NEAFC,FAO,2015,4
8783,631,NEAFC,FAO,2016,4
8784,631,NEAFC,FAO,2017,3
8785,631,NEAFC,FAO,2018,3
8786,631,NEAFC,FAO,2019,2
8787,631,NEAFC,FAO,2020,3
8788,631,NEAFC,FAO,2021,2.67
8789,631,NEAFC,FAO,2022,3
8790,632,NEAFC,GFCM,2008,0
8791,632,NEAFC,GFCM,2009,0
8792,632,NEAFC,GFCM,2010,0
8793,632,NEAFC,GFCM,2011,0
8794,632,NEAFC,GFCM,2012,0
8795,632,NEAFC,GFCM,2013,0
8796,632,NEAFC,GFCM,2014,0
8797,632,NEAFC,GFCM,2015,0
8798,632,NEAFC,GFCM,2016,0
8799,632,NEAFC,GFCM,2017,0
8800,632,NEAFC,GFCM,2018,0
8801,632,NEAFC,GFCM,2019,0
8802,632,NEAFC,GFCM,2020,0
